codigo_curso	curriculo	codigo_disciplina	codigo_prerequisito
13301100	1995	1303002	1303001
13301100	1995	1301004	1301001
13301100	1995	1109084	1109083
13301100	1995	1301063	1301041
13301100	1995	1301026	1301005
13301100	1995	1114031	1109084
13301100	1995	1305073	1305072
13301100	1995	1301027	1301026
13301100	1995	1301057	1301011
13301100	1995	1301057	1301004
13301100	1995	1114032	1114031
13301100	1995	1305074	1305072
13301100	1995	1301061	1301027
13301100	1995	1301062	1301086
13301100	1995	1301066	1301072
13301100	1995	1301068	1301027
13301100	1995	1301058	1301057
13301100	1995	1301064	1301027
13301100	1995	1301073	1301072
13301100	1995	1301070	1301073
13301100	1995	1301067	1301066
13301100	1995	1301069	1301068
13301100	1995	1301065	1301064
13301100	1995	1301037	1301058
13301100	1995	1301037	1301073
13301100	1995	1301003	1301037
13301100	1995	1301071	1301070
13301100	1995	1301007	1301058
13301100	1995	1301085	1114031
13301100	1995	1301040	1301037
13301100	1995	1301019	1109084
13301100	1995	1411138	1301072
13301100	1995	1301029	1301031
13301100	1995	1301031	1301001
13301100	1995	1301075	1301001
13301100	1995	1305075	1305072
13301100	1995	1303012	1303002
13301100	1995	1301074	1114031
13301200	1995	1303002	1303001
13301200	1995	1301004	1301001
13301200	1995	1109084	1109083
13301200	1995	1301026	1301005
13301200	1995	1301027	1301026
13301200	1995	1114031	1109084
13301200	1995	1305073	1305072
13301200	1995	1301072	1301027
13301200	1995	1301072	1411137
13301200	1995	1301063	1305027
13301200	1995	1301057	1301011
13301200	1995	1301057	1301004
13301200	1995	1114032	1114031
13301200	1995	1301073	1301072
13301200	1995	1301061	1301027
13301200	1995	1301062	1304015
13301200	1995	1301066	1301072
13301200	1995	1301068	1301027
13301200	1995	1301058	1301057
13301200	1995	1301064	1301027
13301200	1995	1305074	1305072
13301200	1995	1301070	1301073
13301200	1995	1301067	1301066
13301200	1995	1301069	1301068
13301200	1995	1301065	1301064
13301200	1995	1301037	1301058
13301200	1995	1301037	1301072
13301200	1995	1411138	1301072
13301200	1995	1301071	1301070
13301200	1995	1301040	1301037
13301200	1995	1301019	1109084
13301200	1995	1301003	1301037
13301200	1995	1301007	1301058
13301200	1995	1301085	1114031
13301200	1995	1301075	1301001
13301200	1995	1305075	1305072
13301200	1995	1305052	1114031
13301200	1995	1301074	1114031
31301200	2009	3103029	3103028
31301200	2009	3103070	3103067
31301200	2009	3103079	3103028
31301200	2009	3103075	3103067
31301200	2009	3103083	3103076
31301200	2009	3103084	3103078
31301200	2009	3103004	3103077
31301200	2009	3103086	3103082
31301200	2009	3103006	3103004
31301200	2009	3103088	3103074
31301200	2009	3103089	3103085
31301200	2009	3103091	3103087
31301200	2009	3103092	3103029
31301200	2009	3103092	3103077
31301200	2009	3103093	3103073
31301200	2009	3103090	3103079
31301200	2009	3103094	3103092
31301200	2009	3103095	3103081
31301200	2009	3103100	3103030
31301200	2009	3103098	3103094
31301200	2009	3103103	3103054
31301200	2009	3103105	3103098
31301200	2009	3103106	3103103
31301200	2009	3103107	3103100
91402100	2006	9101082	9101069
91402100	2006	9101084	9101100
91402100	2006	9101087	9101093
91402100	2006	9101065	9101077
91402100	2006	9101085	9101112
91402100	2006	9101086	9101114
91402100	2006	9101088	9101070
91402100	2006	9101090	9101089
91402100	2006	9101089	9101080
91402100	2006	9101070	9101066
91402100	2006	9101091	9101070
91402100	2006	9101092	9101100
91402100	2006	9101093	9101076
91402100	2006	9101095	9101094
91402100	2006	9101094	9101075
91402100	2006	9101096	9101115
91402100	2006	9101097	9101114
91402100	2006	9101098	9101093
91402100	2006	9101099	9101098
91402100	2006	9101071	9101079
91402100	2006	9101101	9101081
91402100	2006	9101101	9101093
91402100	2006	9101102	9101073
91402100	2006	9101102	9101114
91402100	2006	9101103	9101102
91402100	2006	9101104	9101084
91402100	2006	9101105	9101073
91402100	2006	9101106	9101071
91402100	2006	9101107	9101075
91402100	2006	9101076	9101067
91402100	2006	9101108	9101093
91402100	2006	9101108	9101092
91402100	2006	9101109	9101093
91402100	2006	9101142	9101109
91402100	2006	9101110	9101093
91402100	2006	9101077	9101078
91402100	2006	9101111	9101093
91402100	2006	9101079	9101076
91402100	2006	9101113	9101099
91402100	2006	9101113	9101115
91402100	2006	9101114	9101068
91402100	2006	9101115	9101080
91402100	2007	9101082	9101069
91402100	2007	9101084	9101100
91402100	2007	9101087	9101093
91402100	2007	9101065	9101077
91402100	2007	9101085	9101112
91402100	2007	9101086	9101114
91402100	2007	9101088	9101070
91402100	2007	9101090	9101089
91402100	2007	9101089	9101080
91402100	2007	9101070	9101066
91402100	2007	9101091	9101070
91402100	2007	9101092	9101100
91402100	2007	9101093	9101076
91402100	2007	9101093	9101065
91402100	2007	9101095	9101094
91402100	2007	9101094	9101075
91402100	2007	9101096	9101115
91402100	2007	9101097	9101114
91402100	2007	9101098	9101093
91402100	2007	9101099	9101098
91402100	2007	9101071	9101067
91402100	2007	9101101	9101081
91402100	2007	9101101	9101093
91402100	2007	9101102	9101073
91402100	2007	9101102	9101114
91402100	2007	9101103	9101102
91402100	2007	9101104	9101084
91402100	2007	9101105	9101073
91402100	2007	9101106	9101071
91402100	2007	9101107	9101075
91402100	2007	9101076	9101067
91402100	2007	9101108	9101093
91402100	2007	9101108	9101092
91402100	2007	9101109	9101093
91402100	2007	9101142	9101109
91402100	2007	9101110	9101093
91402100	2007	9101077	9101078
91402100	2007	9101111	9101093
91402100	2007	9101079	9101076
91402100	2007	9101113	9101099
91402100	2007	9101113	9101142
91402100	2007	9101113	9101115
91402100	2007	9101114	9101068
91402100	2007	9101115	9101080
91402100	2008	9101070	9101066
91402100	2008	9101076	9101067
91402100	2008	9101077	9101078
91402100	2008	9101065	9101077
91402100	2008	9101091	9101070
91402100	2008	9101079	9101076
91402100	2008	9101114	9101068
91402100	2008	9101082	9101069
91402100	2008	9101084	9101100
91402100	2008	9101093	9101076
91402100	2008	9101093	9101065
91402100	2008	9101102	9101073
91402100	2008	9101102	9101114
91402100	2008	9101092	9101081
91402100	2008	9101092	9101100
91402100	2008	9101097	9101114
91402100	2008	9101071	9101067
91402100	2008	9101103	9101102
91402100	2008	9101105	9101073
91402100	2008	9101107	9101075
91402100	2008	9101090	9101089
91402100	2008	9101089	9101080
91402100	2008	9101094	9101075
91402100	2008	9101104	9101084
91402100	2008	9101106	9101071
91402100	2008	9101108	9101093
91402100	2008	9101108	9101092
91402100	2008	9101115	9101080
91402100	2008	9101086	9101114
91402100	2008	9101095	9101094
91402100	2008	9101098	9101081
91402100	2008	9101098	9101093
91402100	2008	9101109	9101081
91402100	2008	9101109	9101093
91402100	2008	9101110	9101093
91402100	2008	9101087	9101093
91402100	2008	9101085	9101112
91402100	2008	9101099	9101098
91402100	2008	9101101	9101081
91402100	2008	9101101	9101093
91402100	2008	9101142	9101109
91402100	2008	9101088	9101070
91402100	2008	9101096	9101115
91402100	2008	9101111	9101093
91402100	2008	9101113	9101099
91402100	2008	9101113	9101142
91402100	2008	9101113	9101115
15101100	2010	1113023	1113008
15101100	2010	1302059	1302056
15101100	2010	1108081	1108030
15101100	2010	1503126	1305298
15101100	2010	1503127	1113023
15101100	2010	1503128	1503120
15101100	2010	1503128	1302236
15101100	2010	1503129	1109126
15101100	2010	1503129	1108030
15101100	2010	1503130	1302056
15101100	2010	1503131	1113023
15101100	2010	1503140	1503125
15101100	2010	1503140	1108081
15101100	2010	1503137	1113023
15101100	2010	1503137	1503122
15101100	2010	1503135	1503127
15101100	2010	1503136	1113023
15101100	2010	1503136	1503121
15101100	2010	1503139	1503129
15101100	2010	1503134	1302059
15101100	2010	1503144	1503126
15101100	2010	1503146	1503129
15101100	2010	1503146	1503128
15101100	2010	1503145	1503138
15101100	2010	1503143	1503128
15101100	2010	1503142	1503130
15101100	2010	1503153	1503125
15101100	2010	1503153	1108081
15101100	2010	1503151	1503137
15101100	2010	1503152	1108081
15101100	2010	1503152	1503128
15101100	2010	1503150	1503136
15101100	2010	1503150	1503139
15101100	2010	1503149	1503134
15101100	2010	1503160	1503144
15101100	2010	1503160	1503070
15101100	2010	1503158	1503127
15101100	2010	1503159	1503127
15101100	2010	1503157	1503142
15101100	2010	1503163	1503135
15101100	2010	1503163	1503136
15101100	2010	1503163	1503137
15101100	2010	1503163	1503138
15101100	2010	1503165	1503149
15101100	2010	1503165	1503150
15101100	2010	1503165	1503151
15101100	2010	1503165	1503145
15101100	2010	1503164	1503150
15101100	2010	1503192	1503159
15101100	2010	1503192	1503157
15101100	2010	1503192	1503160
15101100	2010	1503192	1503145
15101100	2010	1503192	1503139
15101100	2010	1503192	1503152
15101100	2010	1503192	1503140
15101100	2010	1503192	1503153
15101100	2010	1503192	1503158
15101100	2010	1503193	1503159
15101100	2010	1503193	1503160
15101100	2010	1503193	1503157
15101100	2010	1503193	1503145
15101100	2010	1503191	1503146
15101100	2010	1503191	1503074
15101100	2010	1503191	1503131
13317100	1999	1302059	1302056
13317100	1999	1302063	1302058
13317100	1999	1302060	1302057
13317100	1999	1302065	1302056
13317100	1999	1302065	1302060
13317100	1999	1302071	1302064
13317100	1999	1302072	1302065
13317100	1999	1302067	1302066
13317100	1999	1302074	1302073
13317100	1999	1302076	1302058
13317100	1999	1302083	1302079
13317100	1999	1302084	1302078
13317100	1999	1302078	1302063
13317100	1999	1302081	1302061
13317100	1999	1302085	1302078
13317100	1999	1302086	1302085
13317100	1999	1302075	1302071
13317100	1999	1302068	1302067
13317100	1999	1302069	1302068
13317100	1999	1302088	1302087
13317100	1999	1302088	1302084
14102100	1999	1109053	1109103
14102100	1999	1108089	1109103
14102100	1999	1108089	1109035
14102100	1999	1411181	1411167
14102100	1999	1411181	1411180
14102100	1999	1411181	1411174
14102100	1999	1411168	1411167
14102100	1999	1411168	1411180
14102100	1999	1411168	1411174
14102100	1999	1411170	1411167
14102100	1999	1411170	1411180
14102100	1999	1109049	1109035
14102100	1999	1411172	1411170
14102100	1999	1411172	1411168
14102100	1999	1411172	1411181
14102100	1999	1108090	1109053
14102100	1999	1108090	1108089
14102100	1999	1411179	1411167
14102100	1999	1411179	1411180
14102100	1999	1411179	1411174
14102100	1999	1114107	1109053
14102100	1999	1411171	1411170
14102100	1999	1411171	1411174
14102100	1999	1411171	1109113
14102100	1999	1411177	1411168
14102100	1999	1411177	1411181
14102100	1999	1411177	1114107
14102100	1999	1411182	1411172
14102100	1999	1411182	1411179
14102100	1999	1411182	1108090
14102100	1999	1411173	1411171
14102100	1999	1114114	1114107
14102100	1999	1114114	1109049
14102100	1999	1411175	1411172
14102100	1999	1411175	1411179
14102100	1999	1411175	1108090
14102100	1999	1411169	1411172
14102100	1999	1411169	1411179
14102100	1999	1411169	1411171
14102100	1999	1411178	1411176
14102100	1999	1411187	1411172
14102100	1999	1411187	1411179
14102100	1999	1411187	1411173
14102100	1999	1411187	1109053
14102100	1999	1411193	1411178
14102100	1999	1411189	1411169
14102100	1999	1411189	1411175
14102100	1999	1411189	1411182
14102100	1999	1411183	1411177
14102100	1999	1411190	1411175
14102100	1999	1411190	1411182
14102100	1999	1411195	1411178
14102100	1999	1411194	1411195
14102100	1999	1411194	1411193
14102100	1999	1411196	1411169
14102100	1999	1411196	1411187
14102100	1999	1411196	1114114
14102100	1999	1411191	1411190
14102100	1999	1411184	1411190
14102100	1999	1411192	1411175
14102100	1999	1411192	1411182
14102100	1999	1411197	1114107
14102100	1999	1411188	1411187
14102100	1999	1411188	1109049
14102100	1999	1411185	1305218
14102100	1999	1411185	1411177
14102100	1999	1411186	1411185
41201110	2010	4105025	4105015
41201110	2010	4105021	4105012
41201110	2010	4105017	4105003
41201110	2010	4105017	4105005
41201110	2010	4105016	4105007
41201110	2010	4105018	4105011
41201110	2010	4105023	4105006
41201110	2010	4105024	4105003
41201110	2010	4105024	4105010
41201110	2010	4105027	4105018
41201110	2010	4105026	4105004
41201110	2010	4105022	4105008
41201110	2010	4105022	4105020
41201110	2010	4105029	4105005
41201110	2010	4105029	4105014
41201110	2010	4105039	4105003
41201110	2010	4105039	4105010
41201110	2010	4105040	4105026
41201110	2010	4102159	4105025
41201110	2010	4105038	4105016
41201110	2010	4105037	4105016
41201110	2010	4105050	4105040
41201110	2010	4105049	4105019
41201110	2010	4105049	4105023
41201110	2010	4105052	4105007
41201110	2010	4105052	4105038
41201110	2010	4105030	4105009
41201110	2010	4105061	4105040
41201110	2010	4105061	4105050
41201110	2010	4105048	4105002
41201110	2010	4105048	4105020
41201110	2010	4105048	4105027
41201110	2010	4105060	4105013
41201110	2010	4105069	4105040
41201110	2010	4105069	4105050
41201110	2010	4105069	4105061
41201110	2010	4105068	4105013
41201110	2010	4105068	4105051
41201110	2010	4105068	4105060
51201110	2008	5101038	5101005
51201110	2008	5101035	5101001
51201110	2008	5101040	5101002
51201110	2008	5101037	5101003
51201110	2008	5101046	5101039
51201110	2008	5101047	5101040
51201110	2008	5101043	5101036
51201110	2008	5101044	5101037
51201110	2008	5101087	5101042
51201110	2008	5101085	5101036
51201110	2008	5101088	5101047
51201110	2008	5101086	5101044
51201110	2008	5101100	5101084
51201110	2008	5101131	5101084
51201110	2008	5101132	5101101
51201110	2008	5101054	5101016
51201110	2008	5101052	5101016
51201110	2008	5101145	5101135
51201110	2008	5101146	5101133
51201110	2008	5101165	5101145
21201110	2011	2103227	2103265
21201110	2011	2105138	2105126
21201110	2011	2105019	2105122
21201110	2011	2105019	2105125
21201110	2011	2105019	2106016
21201110	2011	2102308	2102305
21201110	2011	2102302	2102309
21201110	2011	2102304	2103227
21201110	2011	2102304	2102306
21201110	2011	2102303	2105019
21201110	2011	2102301	2102308
21201110	2011	2102330	2102304
21201110	2011	2102329	2102302
21201110	2011	2102327	2102300
21201110	2011	2102328	2102301
21201110	2011	2102338	2102330
21201110	2011	2102336	2102300
21201110	2011	2105152	2105122
21201110	2011	2102337	2102259
21201110	2011	2102360	2102338
21201110	2011	2102359	2102337
41201210	2006	4105023	4105006
41201210	2006	4105025	4105015
41201210	2006	4105018	4105011
41201210	2006	4105021	4105012
41201210	2006	4105017	4105003
41201210	2006	4105017	4105005
41201210	2006	4105024	4105003
41201210	2006	4105024	4105010
41201210	2006	4105016	4105007
41201210	2006	4105022	4105020
41201210	2006	4105022	4105008
41201210	2006	4105029	4105005
41201210	2006	4105029	4105014
41201210	2006	4105039	4105003
41201210	2006	4105039	4105010
41201210	2006	4105026	4105004
41201210	2006	4102159	4105025
41201210	2006	4105040	4105026
41201210	2006	4105049	4105019
41201210	2006	4105049	4105023
41201210	2006	4105038	4105016
41201210	2006	4105037	4105016
41201210	2006	4105027	4105018
41201210	2006	4105050	4105040
41201210	2006	4105052	4105007
41201210	2006	4105052	4105038
41201210	2006	4105061	4105040
41201210	2006	4105061	4105050
41201210	2006	4105048	4105002
41201210	2006	4105048	4105020
41201210	2006	4105048	4105027
41201210	2006	4105060	4105013
41201210	2006	4105030	4105009
41201210	2006	4105069	4105040
41201210	2006	4105069	4105050
41201210	2006	4105069	4105061
41201210	2006	4105068	4105051
41201210	2006	4105068	4105060
41201210	2006	4105068	4105013
51201210	2008	5101038	5101005
51201210	2008	5101035	5101001
51201210	2008	5101037	5101003
51201210	2008	5101047	5101040
51201210	2008	5101043	5101036
51201210	2008	5101044	5101037
51201210	2008	5101087	5101042
51201210	2008	5101085	5101036
51201210	2008	5101088	5101047
51201210	2008	5101086	5101044
51201210	2008	5101046	5101039
51201210	2008	5101100	5101084
51201210	2008	5101131	5101084
51201210	2008	5101132	5101101
51201210	2008	5101146	5101133
51201210	2008	5101054	5101016
51201210	2008	5101052	5101016
51201210	2008	5101145	5101135
51201210	2008	5101165	5101145
31360200	2004	3103007	3103008
31360200	2004	3103029	3103028
31360200	2004	3103030	3103035
31360200	2004	3103003	3103007
31360200	2004	3103019	3103029
31360200	2004	3103037	3103021
31360200	2004	3103001	3103003
31360200	2004	3103011	3103012
31360200	2004	3103018	3103003
31360200	2004	3103018	3103012
31360200	2004	3103031	3103019
31360200	2004	3103038	3103003
31360200	2004	3103002	3103003
31360200	2004	3103002	3103038
31360200	2004	3103009	3103003
31360200	2004	3103013	3103011
31360200	2004	3103017	3103003
31360200	2004	3103017	3103001
31360200	2004	3103032	3103021
31360200	2004	3103032	3103031
31360200	2004	3103004	3103003
31360200	2004	3103016	3103009
31360200	2004	3103016	3103002
31360200	2004	3103026	3103021
31360200	2004	3103026	3103029
31360200	2004	3103026	3103003
31360200	2004	3103026	3103001
31360200	2004	3103036	3103038
31360200	2004	3103006	3103004
31360200	2004	3103010	3103036
31360200	2004	3103010	3103004
31360200	2004	3103015	3103002
31360200	2004	3103005	3103038
31360200	2004	3103014	3103037
31360200	2004	3103020	3103038
31360200	2004	3103025	3103026
31360200	2004	3103025	3103010
31360200	2004	3103025	3103006
31360200	2004	3103034	3103030
31360200	2004	3103034	3103038
31360200	2004	3103024	3103010
31360200	2004	3103024	3103006
31360200	2004	3103024	3103034
31360200	2004	3103033	3103002
31360200	2004	3103039	3103034
13304100	1987	1303051	1303046
13304100	1987	1303038	1301113
13304100	1987	1303045	1303057
13304100	1987	1303045	1306034
13304100	1987	1303046	1303045
13304100	1987	1303047	1303045
13304100	1987	1303048	1303047
13304100	1987	1303048	1303043
13304100	1987	1303048	1303044
13304100	1987	1303053	1303028
13304100	1987	1303058	1303048
13304100	1987	1303058	1303051
13304100	1987	1303043	1303039
13304100	1987	1303043	1305128
13304100	1987	1303052	1303042
13304100	1987	1303052	1303057
13304100	1987	1303070	1303038
13304100	1987	1303070	1303057
13304100	1987	1303044	1303039
13304100	1987	1303056	1303053
13304100	1987	1303057	1303056
13304100	1987	1303076	1303049
13304100	1987	1303076	1303040
13304100	1987	1305127	1305125
13304100	1987	1305128	1305127
13304100	1987	1305128	1305125
13304100	1987	1114048	1114047
13304100	1987	1306035	1306087
13304100	1987	1306034	1306035
13304100	1987	1303071	1303052
13304100	1987	1303071	1303041
13304100	1987	1114047	1109044
13304100	1987	1109045	1109044
13304100	1987	1109046	1109045
13304100	1987	1303113	1303049
13304100	1987	1303049	1114048
13304100	1987	1303049	1303047
13304100	1987	1303039	1303038
13304100	1987	1303039	1303057
13304100	1987	1303039	1303055
13304100	1987	1303040	1303039
13304100	1987	1303041	1303040
13304100	1987	1303042	1109046
13304100	1987	1303042	1303055
13304100	1987	1303054	1303053
13304100	1987	1303054	1109044
13304100	1987	1303055	1303054
13304100	1987	1303055	1109045
13304100	1987	1303055	1114048
13304100	2009	1114181	1109044
13304100	2009	1109045	1109044
13304100	2009	1303096	1303053
13304100	2009	1114182	1114181
13304100	2009	1303039	1303038
13304100	2009	1303101	1109045
13304100	2009	1303093	1114182
13304100	2009	1303097	1303096
13304100	2009	1306086	1306085
13304100	2009	1303040	1303039
13304100	2009	1303102	1303101
13304100	2009	1303094	1303039
13304100	2009	1303094	1303100
13304100	2009	1303041	1303040
13304100	2009	1303103	1303102
13304100	2009	1303046	1303045
13304100	2009	1303043	1303041
13304100	2009	1303095	1303094
13304100	2009	1303044	1303039
13304100	2009	1303048	1303047
13304100	2009	1303052	1303103
13304100	2009	1303071	1303097
13304100	2009	1303076	1303103
13304100	2009	1303076	1301113
13304100	2009	1303113	1303099
13304200	2009	1114181	1109044
13304200	2009	1109045	1109044
13304200	2009	1303096	1303053
13304200	2009	1114182	1114181
13304200	2009	1303039	1303038
13304200	2009	1303101	1109045
13304200	2009	1303093	1114182
13304200	2009	1303097	1303096
13304200	2009	1306086	1306085
13304200	2009	1303040	1303039
13304200	2009	1303102	1303101
13304200	2009	1303094	1303039
13304200	2009	1303094	1303100
13304200	2009	1303041	1303040
13304200	2009	1303103	1303102
13304200	2009	1303046	1303045
13304200	2009	1303043	1303041
13304200	2009	1303095	1303094
13304200	2009	1303044	1303039
13304200	2009	1303048	1303047
13304200	2009	1303052	1303103
13304200	2009	1303071	1303097
13304200	2009	1303076	1303103
13304200	2009	1303076	1301113
13304200	2009	1303113	1303099
13305150	1992	1305153	1305122
13305150	1992	1305123	1305122
13305150	1992	1305124	1305123
13305150	1992	1305055	1305124
13305150	1992	1305152	1305151
13305150	1992	1305151	1305144
13305150	1992	1305154	1305144
13305150	1992	1305155	1305154
13305150	1992	1305161	1305144
13305150	1992	1305162	1305161
13305150	1992	1305158	1305017
13305150	1992	1305158	1306028
13305150	1992	1114082	1114081
13305150	1992	1305053	1305146
13305150	1992	1305156	1305123
13305150	1992	1305159	1305017
13305150	1992	1306030	1306029
13305150	1992	1303037	1303036
13305150	1992	1306028	1306027
13305150	1992	1305015	1305001
13305150	1992	1305015	1305147
13305150	1992	1305015	1305027
13305150	1992	1305144	1305146
13305150	1992	1305144	1305122
13305150	1992	1305141	1305027
13305150	1992	1305141	1305042
13305150	1992	1305142	1305141
13305150	1992	1305142	1114081
13305150	1992	1305143	1305142
13305150	1992	1305143	1114082
13305150	1992	1305157	1305017
13305150	1992	1305160	1305157
13305150	1992	1305005	1305124
13305150	1992	1305054	1305124
13305150	1992	1305149	1305146
13305150	1992	1305150	1305146
13305150	1992	1305109	1305146
13305150	1992	1305030	1305146
13305150	1992	1305029	1305146
13305150	1992	1305121	1305001
13305150	1992	1305121	1305147
13305150	1992	1305121	1305027
13305150	1992	1305122	1305121
13305150	1992	1305042	1305001
13305150	1992	1305042	1305147
13305150	1992	1305042	1305027
13305150	1992	1305145	1305017
13305150	1992	1305016	1305015
13305150	1992	1305017	1305016
13305150	1992	1305028	1305001
13305150	1992	1305028	1305147
13305150	1992	1305028	1305027
13305150	1992	1305049	1305028
13305150	1992	1305146	1305049
13305250	1992	1305153	1305122
13305250	1992	1305123	1305122
13305250	1992	1305124	1305123
13305250	1992	1305055	1305124
13305250	1992	1305152	1305151
13305250	1992	1305151	1305144
13305250	1992	1305154	1305144
13305250	1992	1305155	1305154
13305250	1992	1305161	1305144
13305250	1992	1305162	1305161
13305250	1992	1305158	1305017
13305250	1992	1305158	1306028
13305250	1992	1114082	1114081
13305250	1992	1305053	1305146
13305250	1992	1305156	1305123
13305250	1992	1305159	1305017
13305250	1992	1306030	1306029
13305250	1992	1303037	1303036
13305250	1992	1306028	1306027
13305250	1992	1305015	1305001
13305250	1992	1305015	1305147
13305250	1992	1305015	1305027
13305250	1992	1305144	1305146
13305250	1992	1305144	1305122
13305250	1992	1305141	1305027
13305250	1992	1305141	1305042
13305250	1992	1305142	1114081
13305250	1992	1305142	1305141
13305250	1992	1305143	1305142
13305250	1992	1305143	1114082
13305250	1992	1305157	1305017
13305250	1992	1305160	1305157
13305250	1992	1305005	1305124
13305250	1992	1305149	1305146
13305250	1992	1305150	1305146
13305250	1992	1305109	1305146
13305250	1992	1305030	1305146
13305250	1992	1305029	1305146
13305250	1992	1305121	1305001
13305250	1992	1305121	1305147
13305250	1992	1305121	1305027
13305250	1992	1305122	1305121
13305250	1992	1305042	1305001
13305250	1992	1305042	1305147
13305250	1992	1305042	1305027
13305250	1992	1305145	1305017
13305250	1992	1305016	1305015
13305250	1992	1305017	1305016
13305250	1992	1305028	1305001
13305250	1992	1305028	1305147
13305250	1992	1305028	1305027
13305250	1992	1305049	1305028
13305250	1992	1305146	1305049
13305110	1992	1305153	1305122
13305110	1992	1305123	1305122
13305110	1992	1304063	1304058
13305110	1992	1304063	1304019
13305110	1992	1305053	1305146
13305110	1992	1305156	1305123
13305110	1992	1306030	1306029
13305110	1992	1306024	1306028
13305110	1992	1306028	1306027
13305110	1992	1305015	1305001
13305110	1992	1305015	1305147
13305110	1992	1305015	1305027
13305110	1992	1305144	1305146
13305110	1992	1305144	1305122
13305110	1992	1305141	1305027
13305110	1992	1305141	1305042
13305110	1992	1305197	1304063
13305110	1992	1304095	1305027
13305110	1992	1305121	1305001
13305110	1992	1305121	1305147
13305110	1992	1305121	1305027
13305110	1992	1305122	1305121
13305110	1992	1305042	1305001
13305110	1992	1305042	1305147
13305110	1992	1305042	1305027
13305110	1992	1305016	1305015
13305110	1992	1305028	1305001
13305110	1992	1305028	1305147
13305110	1992	1305028	1305027
13305110	1992	1305049	1305028
13305110	1992	1305146	1305049
13305210	1992	1305153	1305122
13305210	1992	1305123	1305122
13305210	1992	1304063	1304058
13305210	1992	1304063	1304019
13305210	1992	1305053	1305146
13305210	1992	1305156	1305123
13305210	1992	1306030	1306029
13305210	1992	1306024	1306028
13305210	1992	1306028	1306027
13305210	1992	1305015	1305001
13305210	1992	1305015	1305147
13305210	1992	1305015	1305027
13305210	1992	1305144	1305146
13305210	1992	1305144	1305122
13305210	1992	1305141	1305027
13305210	1992	1305141	1305042
13305210	1992	1305197	1304063
13305210	1992	1304113	1305027
13305210	1992	1305121	1305001
13305210	1992	1305121	1305147
13305210	1992	1305121	1305027
13305210	1992	1305122	1305121
13305210	1992	1305042	1305001
13305210	1992	1305042	1305147
13305210	1992	1305042	1305027
13305210	1992	1305016	1305015
13305210	1992	1305028	1305001
13305210	1992	1305028	1305147
13305210	1992	1305028	1305027
13305210	1992	1305049	1305028
13305210	1992	1305146	1305049
71305210	2009	7101022	7101010
71305210	2009	7101013	7101003
